"Caller","Callee"
"android.view.ViewRoot.setLayoutParams(WindowManager.LayoutParams, boolean)","android.view.ViewRoot.flags"
"android.view.ViewRoot.setLayoutParams(WindowManager.LayoutParams, boolean)","android.view.ViewRoot.SOFT_INPUT_ADJUST_UNSPECIFIED"
"android.view.ViewRoot.setLayoutParams(WindowManager.LayoutParams, boolean)","android.view.ViewRoot.SOFT_INPUT_MASK_ADJUST"
"android.view.ViewRoot.setLayoutParams(WindowManager.LayoutParams, boolean)","android.view.ViewRoot.FLAG_COMPATIBLE_WINDOW"
"android.view.ViewRoot.dispatchDetachedFromWindow()","android.view.ViewRoot.mRootView"
"android.view.ViewRoot.dispatchDetachedFromWindow()","android.view.ViewRoot.LOGV"
"android.view.ViewRoot.performTraversals()","android.view.ViewRoot.widthPixels"
"android.view.ViewRoot.performTraversals()","android.view.ViewRoot.bottom"
"android.view.ViewRoot.performTraversals()","android.view.ViewRoot.REQUEST_TRANSPARENT_REGIONS"
"android.view.ViewRoot.performTraversals()","android.view.ViewRoot.mKeepScreenOn"
"android.view.ViewRoot.performTraversals()","android.view.ViewRoot.consistencyCheckEnabled"
"android.view.ViewRoot.performTraversals()","android.view.ViewRoot.horizontalWeight"
"android.view.ViewRoot.performTraversals()","android.view.ViewRoot.mMeasuredWidth"
"android.view.ViewRoot.performTraversals()","android.view.ViewRoot.DEBUG"
"android.view.ViewRoot.performTraversals()","android.view.ViewRoot.flags"
"android.view.ViewRoot.performTraversals()","android.view.ViewRoot.heightPixels"
"android.view.ViewRoot.performTraversals()","android.view.ViewRoot.RELAYOUT_FIRST_TIME"
"android.view.ViewRoot.performTraversals()","android.view.ViewRoot.WRAP_CONTENT"
"android.view.ViewRoot.performTraversals()","android.view.ViewRoot.right"
"android.view.ViewRoot.performTraversals()","android.view.ViewRoot.FLAG_KEEP_SCREEN_ON"
"android.view.ViewRoot.performTraversals()","android.view.ViewRoot.RELAYOUT_IN_TOUCH_MODE"
"android.view.ViewRoot.performTraversals()","android.view.ViewRoot.format"
"android.view.ViewRoot.performTraversals()","android.view.ViewRoot.TRANSLUCENT"
"android.view.ViewRoot.performTraversals()","android.view.ViewRoot.mHasWindowFocus"
"android.view.ViewRoot.performTraversals()","android.view.ViewRoot.mInTouchMode"
"android.view.ViewRoot.performTraversals()","android.view.ViewRoot.SOFT_INPUT_MASK_ADJUST"
"android.view.ViewRoot.performTraversals()","android.view.ViewRoot.verticalWeight"
"android.view.ViewRoot.performTraversals()","android.view.ViewRoot.height"
"android.view.ViewRoot.performTraversals()","android.view.ViewRoot.mSurface"
"android.view.ViewRoot.performTraversals()","android.view.ViewRoot.mTreeObserver"
"android.view.ViewRoot.performTraversals()","android.view.ViewRoot.SOFT_INPUT_ADJUST_RESIZE"
"android.view.ViewRoot.performTraversals()","android.view.ViewRoot.EXACTLY"
"android.view.ViewRoot.performTraversals()","android.view.ViewRoot.width"
"android.view.ViewRoot.performTraversals()","android.view.ViewRoot.VISIBLE"
"android.view.ViewRoot.performTraversals()","android.view.ViewRoot.softInputMode"
"android.view.ViewRoot.performTraversals()","android.view.ViewRoot.left"
"android.view.ViewRoot.performTraversals()","android.view.ViewRoot.visibleInsets"
"android.view.ViewRoot.performTraversals()","android.view.ViewRoot.contentInsets"
"android.view.ViewRoot.performTraversals()","android.view.ViewRoot.top"
"android.view.ViewRoot.performTraversals()","android.view.ViewRoot.mHandler"
"android.view.ViewRoot.performTraversals()","android.view.ViewRoot.GONE"
"android.view.ViewRoot.performTraversals()","android.view.ViewRoot.mViewVisibilityChanged"
"android.view.ViewRoot.performTraversals()","android.view.ViewRoot.mScrollContainers"
"android.view.ViewRoot.performTraversals()","android.view.ViewRoot.mMeasuredHeight"
"android.view.ViewRoot.performTraversals()","android.view.ViewRoot.MEMORY_TYPE_GPU"
"android.view.ViewRoot.performTraversals()","android.view.ViewRoot.CONSISTENCY_LOG_TAG"
"android.view.ViewRoot.performTraversals()","android.view.ViewRoot.out"
"android.view.ViewRoot.performTraversals()","android.view.ViewRoot.SOFT_INPUT_ADJUST_PAN"
"android.view.ViewRoot.performTraversals()","android.view.ViewRoot.memoryType"
"android.view.ViewRoot.performTraversals()","android.view.ViewRoot.mWindowTop"
"android.view.ViewRoot.performTraversals()","android.view.ViewRoot.profileLayout"
"android.view.ViewRoot.performTraversals()","android.view.ViewRoot.mWindowVisibility"
"android.view.ViewRoot.performTraversals()","android.view.ViewRoot.mPrivateFlags"
"android.view.ViewRoot.performTraversals()","android.view.ViewRoot.mWindowLeft"
"android.view.ViewRoot.performTraversals()","android.view.ViewRoot.LayoutParams"
"android.view.ViewRoot.performTraversals()","android.view.ViewRoot.CONSISTENCY_LAYOUT"
"android.view.ViewRoot.performTraversals()","android.view.ViewRoot.mGivenInternalInsets"
"android.view.ViewRoot.performTraversals()","android.view.ViewRoot.SOFT_INPUT_ADJUST_UNSPECIFIED"
"android.view.ViewRoot.performTraversals()","android.view.ViewRoot.mRecomputeGlobalAttributes"
"android.view.ViewRoot.performTraversals()","android.view.ViewRoot.mApplicationScale"
"android.view.ViewRoot.requestTransparentRegion(View)","android.view.ViewRoot.REQUEST_TRANSPARENT_REGIONS"
"android.view.ViewRoot.requestTransparentRegion(View)","android.view.ViewRoot.mPrivateFlags"
"android.view.ViewRoot.postDelayed(Runnable, long)","android.view.ViewRoot.action"
"android.view.ViewRoot.postDelayed(Runnable, long)","android.view.ViewRoot.delay"
"android.view.ViewRoot.getAudioManager()","android.view.ViewRoot.AUDIO_SERVICE"
"android.view.ViewRoot.clearChildFocus(View)","android.view.ViewRoot.mTreeObserver"
"android.view.ViewRoot.dispatchResized(int, int, Rect, Rect, boolean)","android.view.ViewRoot.applicationInvertedScale"
"android.view.ViewRoot.dispatchResized(int, int, Rect, Rect, boolean)","android.view.ViewRoot.obj"
"android.view.ViewRoot.dispatchResized(int, int, Rect, Rect, boolean)","android.view.ViewRoot.arg1"
"android.view.ViewRoot.dispatchResized(int, int, Rect, Rect, boolean)","android.view.ViewRoot.arg2"
"android.view.ViewRoot.draw(boolean)","android.view.ViewRoot.mTreeObserver"
"android.view.ViewRoot.draw(boolean)","android.view.ViewRoot.CONSISTENCY_DRAWING"
"android.view.ViewRoot.draw(boolean)","android.view.ViewRoot.right"
"android.view.ViewRoot.draw(boolean)","android.view.ViewRoot.bottom"
"android.view.ViewRoot.draw(boolean)","android.view.ViewRoot.mDrawingTime"
"android.view.ViewRoot.draw(boolean)","android.view.ViewRoot.DRAWN"
"android.view.ViewRoot.draw(boolean)","android.view.ViewRoot.mViewScrollChanged"
"android.view.ViewRoot.draw(boolean)","android.view.ViewRoot.mPrivateFlags"
"android.view.ViewRoot.draw(boolean)","android.view.ViewRoot.consistencyCheckEnabled"
"android.view.ViewRoot.draw(boolean)","android.view.ViewRoot.left"
"android.view.ViewRoot.draw(boolean)","android.view.ViewRoot.DEBUG"
"android.view.ViewRoot.draw(boolean)","android.view.ViewRoot.top"
"android.view.ViewRoot.draw(boolean)","android.view.ViewRoot.mIgnoreDirtyState"
"android.view.ViewRoot.draw(boolean)","android.view.ViewRoot.profileDrawing"
"android.view.ViewRoot.draw(boolean)","android.view.ViewRoot.mScalingRequired"
"android.view.ViewRoot.draw(boolean)","android.view.ViewRoot.showFps"
"android.view.ViewRoot.draw(boolean)","android.view.ViewRoot.mApplicationScale"
"android.view.ViewRoot.invalidateChild(View, Rect)","android.view.ViewRoot.mScalingRequired"
"android.view.ViewRoot.setView(View, WindowManager.LayoutParams, View)","android.view.ViewRoot.ADD_FLAG_APP_VISIBLE"
"android.view.ViewRoot.setView(View, WindowManager.LayoutParams, View)","android.view.ViewRoot.token"
"android.view.ViewRoot.setView(View, WindowManager.LayoutParams, View)","android.view.ViewRoot.ADD_STARTING_NOT_NEEDED"
"android.view.ViewRoot.setView(View, WindowManager.LayoutParams, View)","android.view.ViewRoot.ADD_MULTIPLE_SINGLETON"
"android.view.ViewRoot.setView(View, WindowManager.LayoutParams, View)","android.view.ViewRoot.ADD_NOT_APP_TOKEN"
"android.view.ViewRoot.setView(View, WindowManager.LayoutParams, View)","android.view.ViewRoot.applicationScale"
"android.view.ViewRoot.setView(View, WindowManager.LayoutParams, View)","android.view.ViewRoot.LOGV"
"android.view.ViewRoot.setView(View, WindowManager.LayoutParams, View)","android.view.ViewRoot.ADD_BAD_APP_TOKEN"
"android.view.ViewRoot.setView(View, WindowManager.LayoutParams, View)","android.view.ViewRoot.ADD_DUPLICATE_ADD"
"android.view.ViewRoot.setView(View, WindowManager.LayoutParams, View)","android.view.ViewRoot.LayoutParams"
"android.view.ViewRoot.setView(View, WindowManager.LayoutParams, View)","android.view.ViewRoot.softInputMode"
"android.view.ViewRoot.setView(View, WindowManager.LayoutParams, View)","android.view.ViewRoot.ADD_OKAY"
"android.view.ViewRoot.setView(View, WindowManager.LayoutParams, View)","android.view.ViewRoot.mRootView"
"android.view.ViewRoot.setView(View, WindowManager.LayoutParams, View)","android.view.ViewRoot.flags"
"android.view.ViewRoot.setView(View, WindowManager.LayoutParams, View)","android.view.ViewRoot.mScalingRequired"
"android.view.ViewRoot.setView(View, WindowManager.LayoutParams, View)","android.view.ViewRoot.ADD_BAD_SUBWINDOW_TOKEN"
"android.view.ViewRoot.setView(View, WindowManager.LayoutParams, View)","android.view.ViewRoot.ADD_PERMISSION_DENIED"
"android.view.ViewRoot.setView(View, WindowManager.LayoutParams, View)","android.view.ViewRoot.mPanelParentWindowToken"
"android.view.ViewRoot.setView(View, WindowManager.LayoutParams, View)","android.view.ViewRoot.ADD_APP_EXITING"
"android.view.ViewRoot.setView(View, WindowManager.LayoutParams, View)","android.view.ViewRoot.ADD_FLAG_IN_TOUCH_MODE"
"android.view.ViewRoot.setView(View, WindowManager.LayoutParams, View)","android.view.ViewRoot.FLAG_COMPATIBLE_WINDOW"
"android.view.ViewRoot.setView(View, WindowManager.LayoutParams, View)","android.view.ViewRoot.mApplicationScale"
"android.view.ViewRoot.relayoutWindow(WindowManager.LayoutParams, int, boolean)","android.view.ViewRoot.mApplicationScale"
"android.view.ViewRoot.leaveTouchMode()","android.view.ViewRoot.FOCUS_AFTER_DESCENDANTS"
"android.view.ViewRoot.leaveTouchMode()","android.view.ViewRoot.FOCUS_DOWN"
"android.view.ViewRoot.initializeGL()","android.view.ViewRoot.EGL_SUCCESS"
"android.view.ViewRoot.die(boolean)","android.view.ViewRoot.LOGV"
"android.view.ViewRoot.die(boolean)","android.view.ViewRoot.RELAYOUT_FIRST_TIME"
"android.view.ViewRoot.dispatchFinishedEvent(int, boolean)","android.view.ViewRoot.arg1"
"android.view.ViewRoot.dispatchFinishedEvent(int, boolean)","android.view.ViewRoot.arg2"
"android.view.ViewRoot.findAncestorToTakeFocusInTouchMode(View)","android.view.ViewRoot.FOCUS_AFTER_DESCENDANTS"
"android.view.ViewRoot.checkEglErrors()","android.view.ViewRoot.EGL_SUCCESS"
"android.view.ViewRoot.checkEglErrors()","android.view.ViewRoot.EGL_CONTEXT_LOST"
"android.view.ViewRoot.enterTouchMode()","android.view.ViewRoot.mTreeObserver"
"android.view.ViewRoot.playSoundEffect(int)","android.view.ViewRoot.NAVIGATION_DOWN"
"android.view.ViewRoot.playSoundEffect(int)","android.view.ViewRoot.NAVIGATION_LEFT"
"android.view.ViewRoot.playSoundEffect(int)","android.view.ViewRoot.NAVIGATION_UP"
"android.view.ViewRoot.playSoundEffect(int)","android.view.ViewRoot.NAVIGATION_RIGHT"
"android.view.ViewRoot.playSoundEffect(int)","android.view.ViewRoot.CLICK"
"android.view.ViewRoot.deliverKeyEventToViewHierarchy(KeyEvent, boolean)","android.view.ViewRoot.KEYCODE_DPAD_LEFT"
"android.view.ViewRoot.deliverKeyEventToViewHierarchy(KeyEvent, boolean)","android.view.ViewRoot.KEYCODE_DPAD_DOWN"
"android.view.ViewRoot.deliverKeyEventToViewHierarchy(KeyEvent, boolean)","android.view.ViewRoot.ACTION_DOWN"
"android.view.ViewRoot.deliverKeyEventToViewHierarchy(KeyEvent, boolean)","android.view.ViewRoot.FOCUS_LEFT"
"android.view.ViewRoot.deliverKeyEventToViewHierarchy(KeyEvent, boolean)","android.view.ViewRoot.FOCUS_RIGHT"
"android.view.ViewRoot.deliverKeyEventToViewHierarchy(KeyEvent, boolean)","android.view.ViewRoot.KEYCODE_DPAD_UP"
"android.view.ViewRoot.deliverKeyEventToViewHierarchy(KeyEvent, boolean)","android.view.ViewRoot.LOGV"
"android.view.ViewRoot.deliverKeyEventToViewHierarchy(KeyEvent, boolean)","android.view.ViewRoot.FOCUS_UP"
"android.view.ViewRoot.deliverKeyEventToViewHierarchy(KeyEvent, boolean)","android.view.ViewRoot.KEYCODE_DPAD_RIGHT"
"android.view.ViewRoot.deliverKeyEventToViewHierarchy(KeyEvent, boolean)","android.view.ViewRoot.FOCUS_DOWN"
"android.view.ViewRoot.checkForLeavingTouchModeAndConsume(KeyEvent)","android.view.ViewRoot.FLAG_KEEP_TOUCH_MODE"
"android.view.ViewRoot.checkForLeavingTouchModeAndConsume(KeyEvent)","android.view.ViewRoot.ACTION_DOWN"
"android.view.ViewRoot.checkForLeavingTouchModeAndConsume(KeyEvent)","android.view.ViewRoot.mInTouchMode"
"android.view.ViewRoot.checkForLeavingTouchModeAndConsume(KeyEvent)","android.view.ViewRoot.FOCUS_AFTER_DESCENDANTS"
"android.view.ViewRoot.removeCallbacks(Runnable)","android.view.ViewRoot.action"
"android.view.ViewRoot.executeActions(Handler)","android.view.ViewRoot.action"
"android.view.ViewRoot.executeActions(Handler)","android.view.ViewRoot.delay"
"android.view.ViewRoot.initializeGLInner()","android.view.ViewRoot.EGL_NONE"
"android.view.ViewRoot.initializeGLInner()","android.view.ViewRoot.EGL_GREEN_SIZE"
"android.view.ViewRoot.initializeGLInner()","android.view.ViewRoot.EGL_RED_SIZE"
"android.view.ViewRoot.initializeGLInner()","android.view.ViewRoot.EGL_DEPTH_SIZE"
"android.view.ViewRoot.initializeGLInner()","android.view.ViewRoot.EGL_BLUE_SIZE"
"android.view.ViewRoot.checkCallingPermission(String)","android.view.ViewRoot.PERMISSION_GRANTED"
"android.view.ViewRoot.checkCallingPermission(String)","android.view.ViewRoot.PERMISSION_DENIED"
"android.view.ViewRoot.deliverTrackballEvent(MotionEvent)","android.view.ViewRoot.KEYCODE_DPAD_DOWN"
"android.view.ViewRoot.deliverTrackballEvent(MotionEvent)","android.view.ViewRoot.KEYCODE_DPAD_LEFT"
"android.view.ViewRoot.deliverTrackballEvent(MotionEvent)","android.view.ViewRoot.ACTION_DOWN"
"android.view.ViewRoot.deliverTrackballEvent(MotionEvent)","android.view.ViewRoot.KEYCODE_DPAD_CENTER"
"android.view.ViewRoot.deliverTrackballEvent(MotionEvent)","android.view.ViewRoot.acceleration"
"android.view.ViewRoot.deliverTrackballEvent(MotionEvent)","android.view.ViewRoot.ACTION_MULTIPLE"
"android.view.ViewRoot.deliverTrackballEvent(MotionEvent)","android.view.ViewRoot.KEYCODE_DPAD_UP"
"android.view.ViewRoot.deliverTrackballEvent(MotionEvent)","android.view.ViewRoot.ACTION_UP"
"android.view.ViewRoot.deliverTrackballEvent(MotionEvent)","android.view.ViewRoot.KEYCODE_DPAD_RIGHT"
"android.view.ViewRoot.ensureTouchMode(boolean)","android.view.ViewRoot.mInTouchMode"
"android.view.ViewRoot.recomputeViewAttributes(View)","android.view.ViewRoot.mRecomputeGlobalAttributes"
"android.view.ViewRoot.handleMessage(Message)","android.view.ViewRoot.ACTION_OUTSIDE"
"android.view.ViewRoot.requestChildFocus(View, View)","android.view.ViewRoot.mTreeObserver"
"android.view.ViewRoot.focusableViewAvailable(View)","android.view.ViewRoot.FOCUS_AFTER_DESCENDANTS"
"android.view.ViewRoot.isDirectional(int)","android.view.ViewRoot.KEYCODE_DPAD_LEFT"
"android.view.ViewRoot.isDirectional(int)","android.view.ViewRoot.KEYCODE_DPAD_DOWN"
"android.view.ViewRoot.isDirectional(int)","android.view.ViewRoot.KEYCODE_DPAD_UP"
"android.view.ViewRoot.isDirectional(int)","android.view.ViewRoot.KEYCODE_DPAD_RIGHT"
"android.view.ViewRoot.scrollToRectOrFocus(Rect, boolean)","android.view.ViewRoot.left"
"android.view.ViewRoot.scrollToRectOrFocus(Rect, boolean)","android.view.ViewRoot.top"
"android.view.ViewRoot.scrollToRectOrFocus(Rect, boolean)","android.view.ViewRoot.right"
"android.view.ViewRoot.scrollToRectOrFocus(Rect, boolean)","android.view.ViewRoot.bottom"
"android.view.ViewRoot.scrollToRectOrFocus(Rect, boolean)","android.view.ViewRoot.mContentInsets"
"android.view.ViewRoot.scrollToRectOrFocus(Rect, boolean)","android.view.ViewRoot.mVisibleInsets"
"android.view.ViewRoot.executeCommand(String, String, ParcelFileDescriptor)","android.view.ViewRoot.PERMISSION_GRANTED"
"android.view.ViewRoot.executeCommand(String, String, ParcelFileDescriptor)","android.view.ViewRoot.mView"
"android.view.ViewRoot.getHostVisibility()","android.view.ViewRoot.GONE"
"android.view.ViewRoot.ensureTouchModeLocally(boolean)","android.view.ViewRoot.mTreeObserver"
"android.view.ViewRoot.ensureTouchModeLocally(boolean)","android.view.ViewRoot.mInTouchMode"
"android.view.ViewRoot.equals(Object)","android.view.ViewRoot.action"
"android.view.ViewRoot.getRootMeasureSpec(int, int)","android.view.ViewRoot.LayoutParams"
"android.view.ViewRoot.getRootMeasureSpec(int, int)","android.view.ViewRoot.FILL_PARENT"
"android.view.ViewRoot.getRootMeasureSpec(int, int)","android.view.ViewRoot.WRAP_CONTENT"
"android.view.ViewRoot.getRootMeasureSpec(int, int)","android.view.ViewRoot.EXACTLY"
"android.view.ViewRoot.getRootMeasureSpec(int, int)","android.view.ViewRoot.AT_MOST"
"android.hardware.SensorManager.getInclination(float[])","android.hardware.SensorManager.length"
"android.hardware.SensorManager.open()","android.hardware.SensorManager.length"
"android.hardware.SensorManager.onSensorChanged(SensorEvent)","android.hardware.SensorManager.sensor"
"android.hardware.SensorManager.onSensorChanged(SensorEvent)","android.hardware.SensorManager.TYPE_ORIENTATION"
"android.hardware.SensorManager.onSensorChanged(SensorEvent)","android.hardware.SensorManager.timestamp"
"android.hardware.SensorManager.onSensorChanged(SensorEvent)","android.hardware.SensorManager.values"
"android.hardware.SensorManager.registerListener(SensorListener, int, int)","android.hardware.SensorManager.TYPE_TEMPERATURE"
"android.hardware.SensorManager.registerListener(SensorListener, int, int)","android.hardware.SensorManager.TYPE_ORIENTATION"
"android.hardware.SensorManager.registerListener(SensorListener, int, int)","android.hardware.SensorManager.TYPE_ACCELEROMETER"
"android.hardware.SensorManager.registerListener(SensorListener, int, int)","android.hardware.SensorManager.TYPE_MAGNETIC_FIELD"
"android.hardware.SensorManager.run()","android.hardware.SensorManager.THREAD_PRIORITY_DISPLAY"
"android.hardware.SensorManager.getSensors()","android.hardware.SensorManager.TYPE_ORIENTATION"
"android.hardware.SensorManager.getSensors()","android.hardware.SensorManager.SENSOR_ORIENTATION"
"android.hardware.SensorManager.getSensors()","android.hardware.SensorManager.SENSOR_ACCELEROMETER"
"android.hardware.SensorManager.getSensors()","android.hardware.SensorManager.SENSOR_ORIENTATION_RAW"
"android.hardware.SensorManager.getSensors()","android.hardware.SensorManager.TYPE_ACCELEROMETER"
"android.hardware.SensorManager.getSensors()","android.hardware.SensorManager.SENSOR_MAGNETIC_FIELD"
"android.hardware.SensorManager.getSensors()","android.hardware.SensorManager.TYPE_MAGNETIC_FIELD"
"android.hardware.SensorManager.getLegacySensorType(int)","android.hardware.SensorManager.TYPE_TEMPERATURE"
"android.hardware.SensorManager.getLegacySensorType(int)","android.hardware.SensorManager.TYPE_ORIENTATION"
"android.hardware.SensorManager.getLegacySensorType(int)","android.hardware.SensorManager.TYPE_ACCELEROMETER"
"android.hardware.SensorManager.getLegacySensorType(int)","android.hardware.SensorManager.TYPE_MAGNETIC_FIELD"
"android.hardware.SensorManager.remapCoordinateSystemImpl(float[], int, int, float[])","android.hardware.SensorManager.length"
"android.hardware.SensorManager.mapSensorDataToWindow(int, float[], int)","android.hardware.SensorManager.SENSOR_ORIENTATION"
"android.hardware.SensorManager.mapSensorDataToWindow(int, float[], int)","android.hardware.SensorManager.SENSOR_ORIENTATION_RAW"
"android.hardware.SensorManager.mapSensorDataToWindow(int, float[], int)","android.hardware.SensorManager.SENSOR_ACCELEROMETER"
"android.hardware.SensorManager.mapSensorDataToWindow(int, float[], int)","android.hardware.SensorManager.SENSOR_MAGNETIC_FIELD"
"android.hardware.SensorManager.mapSensorDataToWindow(int, float[], int)","android.hardware.SensorManager.ROTATION_90"
"android.hardware.SensorManager.onSensorChangedLocked(Sensor, float[], long[], int)","android.hardware.SensorManager.obj"
"android.hardware.SensorManager.onSensorChangedLocked(Sensor, float[], long[], int)","android.hardware.SensorManager.sensor"
"android.hardware.SensorManager.onSensorChangedLocked(Sensor, float[], long[], int)","android.hardware.SensorManager.accuracy"
"android.hardware.SensorManager.onSensorChangedLocked(Sensor, float[], long[], int)","android.hardware.SensorManager.timestamp"
"android.hardware.SensorManager.onSensorChangedLocked(Sensor, float[], long[], int)","android.hardware.SensorManager.values"
"android.hardware.SensorManager.onSensorChangedLocked(Sensor, float[], long[], int)","android.hardware.SensorManager.what"
"android.hardware.SensorManager.remapCoordinateSystem(float[], int, int, float[])","android.hardware.SensorManager.length"
"android.hardware.SensorManager.unregisterListener(SensorListener, int)","android.hardware.SensorManager.TYPE_TEMPERATURE"
"android.hardware.SensorManager.unregisterListener(SensorListener, int)","android.hardware.SensorManager.TYPE_ORIENTATION"
"android.hardware.SensorManager.unregisterListener(SensorListener, int)","android.hardware.SensorManager.TYPE_ACCELEROMETER"
"android.hardware.SensorManager.unregisterListener(SensorListener, int)","android.hardware.SensorManager.TYPE_MAGNETIC_FIELD"
"android.hardware.SensorManager.getOrientation(float[], float[])","android.hardware.SensorManager.length"
"android.hardware.SensorManager.handleMessage(Message)","android.hardware.SensorManager.obj"
"android.hardware.SensorManager.handleMessage(Message)","android.hardware.SensorManager.sensor"
"android.hardware.SensorManager.handleMessage(Message)","android.hardware.SensorManager.accuracy"
"android.hardware.SensorManager.getRotationMatrix(float[], float[], float[], float[])","android.hardware.SensorManager.length"
"android.hardware.SensorManager.getSensorList(int)","android.hardware.SensorManager.TYPE_ALL"
"android.content.ContentResolver.openAssetFileDescriptor(Uri, String)","android.content.ContentResolver.r"
"android.content.ContentResolver.openAssetFileDescriptor(Uri, String)","android.content.ContentResolver.id"
"android.content.ContentResolver.openInputStream(Uri)","android.content.ContentResolver.r"
"android.content.ContentResolver.openInputStream(Uri)","android.content.ContentResolver.id"
"android.content.ContentResolver.getContentService()","android.content.ContentResolver.LOGV"
"android.content.ContentResolver.modeToMode(Uri, String)","android.content.ContentResolver.MODE_APPEND"
"android.content.ContentResolver.modeToMode(Uri, String)","android.content.ContentResolver.MODE_CREATE"
"android.content.ContentResolver.modeToMode(Uri, String)","android.content.ContentResolver.MODE_TRUNCATE"
"android.content.ContentResolver.modeToMode(Uri, String)","android.content.ContentResolver.MODE_READ_ONLY"
"android.content.ContentResolver.modeToMode(Uri, String)","android.content.ContentResolver.MODE_WRITE_ONLY"
"android.content.ContentResolver.modeToMode(Uri, String)","android.content.ContentResolver.MODE_READ_WRITE"
"android.content.ContentResolver.getResourceId(Uri)","android.content.ContentResolver.r"
"android.content.ContentResolver.getResourceId(Uri)","android.content.ContentResolver.id"
"android.widget.HorizontalScrollView.computeScrollDeltaToGetChildRectOnScreen(Rect)","android.widget.HorizontalScrollView.right"
"android.widget.HorizontalScrollView.computeScrollDeltaToGetChildRectOnScreen(Rect)","android.widget.HorizontalScrollView.left"
"android.widget.HorizontalScrollView.measureChildWithMargins(View, int, int, int, int)","android.widget.HorizontalScrollView.rightMargin"
"android.widget.HorizontalScrollView.measureChildWithMargins(View, int, int, int, int)","android.widget.HorizontalScrollView.leftMargin"
"android.widget.HorizontalScrollView.measureChildWithMargins(View, int, int, int, int)","android.widget.HorizontalScrollView.UNSPECIFIED"
"android.widget.HorizontalScrollView.fullScroll(int)","android.widget.HorizontalScrollView.right"
"android.widget.HorizontalScrollView.fullScroll(int)","android.widget.HorizontalScrollView.left"
"android.widget.HorizontalScrollView.fullScroll(int)","android.widget.HorizontalScrollView.FOCUS_RIGHT"
"android.widget.HorizontalScrollView.scrollAndFocus(int, int, int)","android.widget.HorizontalScrollView.FOCUS_LEFT"
"android.widget.HorizontalScrollView.onRequestFocusInDescendants(int, Rect)","android.widget.HorizontalScrollView.FOCUS_BACKWARD"
"android.widget.HorizontalScrollView.onRequestFocusInDescendants(int, Rect)","android.widget.HorizontalScrollView.FOCUS_FORWARD"
"android.widget.HorizontalScrollView.onRequestFocusInDescendants(int, Rect)","android.widget.HorizontalScrollView.FOCUS_LEFT"
"android.widget.HorizontalScrollView.onRequestFocusInDescendants(int, Rect)","android.widget.HorizontalScrollView.FOCUS_RIGHT"
"android.widget.HorizontalScrollView.executeKeyEvent(KeyEvent)","android.widget.HorizontalScrollView.KEYCODE_SPACE"
"android.widget.HorizontalScrollView.executeKeyEvent(KeyEvent)","android.widget.HorizontalScrollView.KEYCODE_DPAD_LEFT"
"android.widget.HorizontalScrollView.executeKeyEvent(KeyEvent)","android.widget.HorizontalScrollView.KEYCODE_DPAD_RIGHT"
"android.widget.HorizontalScrollView.executeKeyEvent(KeyEvent)","android.widget.HorizontalScrollView.ACTION_DOWN"
"android.widget.HorizontalScrollView.onTouchEvent(MotionEvent)","android.widget.HorizontalScrollView.ACTION_MOVE"
"android.widget.HorizontalScrollView.onTouchEvent(MotionEvent)","android.widget.HorizontalScrollView.ACTION_UP"
"android.widget.HorizontalScrollView.onTouchEvent(MotionEvent)","android.widget.HorizontalScrollView.ACTION_DOWN"
"android.widget.HorizontalScrollView.onInterceptTouchEvent(MotionEvent)","android.widget.HorizontalScrollView.ACTION_MOVE"
"android.widget.HorizontalScrollView.onInterceptTouchEvent(MotionEvent)","android.widget.HorizontalScrollView.ACTION_UP"
"android.widget.HorizontalScrollView.onInterceptTouchEvent(MotionEvent)","android.widget.HorizontalScrollView.ACTION_DOWN"
"android.widget.HorizontalScrollView.onInterceptTouchEvent(MotionEvent)","android.widget.HorizontalScrollView.ACTION_CANCEL"
"android.widget.HorizontalScrollView.arrowScroll(int)","android.widget.HorizontalScrollView.FOCUS_LEFT"
"android.widget.HorizontalScrollView.arrowScroll(int)","android.widget.HorizontalScrollView.FOCUS_RIGHT"
"android.widget.HorizontalScrollView.measureChild(View, int, int)","android.widget.HorizontalScrollView.UNSPECIFIED"
"android.widget.HorizontalScrollView.pageScroll(int)","android.widget.HorizontalScrollView.right"
"android.widget.HorizontalScrollView.pageScroll(int)","android.widget.HorizontalScrollView.left"
"android.widget.HorizontalScrollView.pageScroll(int)","android.widget.HorizontalScrollView.FOCUS_RIGHT"
"android.widget.HorizontalScrollView.isWithinDeltaOfScreen(View, int)","android.widget.HorizontalScrollView.right"
"android.widget.HorizontalScrollView.isWithinDeltaOfScreen(View, int)","android.widget.HorizontalScrollView.left"
"android.widget.HorizontalScrollView.onMeasure(int, int)","android.widget.HorizontalScrollView.UNSPECIFIED"
"android.widget.HorizontalScrollView.onMeasure(int, int)","android.widget.HorizontalScrollView.EXACTLY"
"android.text.Layout.getOffsetToRightOf(int)","android.text.Layout.mDirections"
"android.text.Layout.getOffsetToRightOf(int)","android.text.Layout.MAX_VALUE"
"android.text.Layout.getOffsetToRightOf(int)","android.text.Layout.length"
"android.text.Layout.getParagraphLeft(int)","android.text.Layout.length"
"android.text.Layout.draw(Canvas, Path, Paint, int)","android.text.Layout.top"
"android.text.Layout.draw(Canvas, Path, Paint, int)","android.text.Layout.ALIGN_NORMAL"
